route_id,service_id,trip_id,trip_headsign,direction_id,block_id
153-273,JAN18-JANDA18-Weekday-31,50076746-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756760
153-273,JAN18-JANDA18-Weekday-31,50076747-JAN18-JANDA18-Weekday-31,"Carlingwood",0,5756760
11-273,JAN18-JANDA18-Weekday-31,50076749-JAN18-JANDA18-Weekday-31,"Rideau",0,5756760
11-273,JAN18-JANDA18-Weekday-31,50076750-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756760
153-273,JAN18-JANDA18-Weekday-31,50076752-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756760
153-273,JAN18-JANDA18-Weekday-31,50076753-JAN18-JANDA18-Weekday-31,"Carlingwood",0,5756760
153-273,JAN18-JANDA18-Weekday-31,50076754-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756760
153-273,JAN18-JANDA18-Weekday-31,50076755-JAN18-JANDA18-Weekday-31,"Carlingwood",0,5757081
11-273,JAN18-JANDA18-Weekday-31,50076757-JAN18-JANDA18-Weekday-31,"Rideau",0,5757081
11-273,JAN18-JANDA18-Weekday-31,50076758-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757081
153-273,JAN18-JANDA18-Weekday-31,50076760-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757081
83-273,JAN18-JANDA18-Weekday-31,50076761-JAN18-JANDA18-Weekday-31,"Viewmount",1,5757116
86-273,JAN18-JANDA18-Weekday-31,50076762-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756167
11-273,JAN18-JANDA18-Weekday-31,50076763-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756167
11-273,JAN18-JANDA18-Weekday-31,50076764-JAN18-JANDA18-Weekday-31,"Rideau",0,5756418
11-273,JAN18-JANDA18-Weekday-31,50076765-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757136
11-273,JAN18-JANDA18-Weekday-31,50076766-JAN18-JANDA18-Weekday-31,"Rideau",0,5757136
11-273,JAN18-JANDA18-Weekday-31,50076767-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757136
111-273,JAN18-JANDA18-Weekday-31,50076768-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756855
111-273,JAN18-JANDA18-Weekday-31,50076769-JAN18-JANDA18-Weekday-31,"Baseline",1,5756855
111-273,JAN18-JANDA18-Weekday-31,50076770-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5757039
92-273,JAN18-JANDA18-Weekday-31,50076771-JAN18-JANDA18-Weekday-31,"Hurdman",1,5757082
92-273,JAN18-JANDA18-Weekday-31,50076772-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756561
92-273,JAN18-JANDA18-Weekday-31,50076773-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756561
92-273,JAN18-JANDA18-Weekday-31,50076774-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756867
45-273,JAN18-JANDA18-Weekday-31,50076775-JAN18-JANDA18-Weekday-31,"Hospital / Hôpital",0,5756976
112-273,JAN18-JANDA18-Weekday-31,50076776-JAN18-JANDA18-Weekday-31,"Billings Bridge",1,5756976
112-273,JAN18-JANDA18-Weekday-31,50076777-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756976
171-273,JAN18-JANDA18-Weekday-31,50076779-JAN18-JANDA18-Weekday-31,"Fallowfield",0,5756769
171-273,JAN18-JANDA18-Weekday-31,50076780-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756769
170-273,JAN18-JANDA18-Weekday-31,50076781-JAN18-JANDA18-Weekday-31,"Fallowfield",0,5755989
170-273,JAN18-JANDA18-Weekday-31,50076782-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5755989
95-273,JAN18-JANDA18-Weekday-31,50076783-JAN18-JANDA18-Weekday-31,"Orléans",0,5756616
87-273,JAN18-JANDA18-Weekday-31,50076784-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756430
87-273,JAN18-JANDA18-Weekday-31,50076785-JAN18-JANDA18-Weekday-31,"Baseline",1,5756430
87-273,JAN18-JANDA18-Weekday-31,50076786-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756430
87-273,JAN18-JANDA18-Weekday-31,50076787-JAN18-JANDA18-Weekday-31,"Baseline",1,5756430
152-273,JAN18-JANDA18-Weekday-31,50076788-JAN18-JANDA18-Weekday-31,"Moodie",0,5757069
173-273,JAN18-JANDA18-Weekday-31,50076789-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5757091
173-273,JAN18-JANDA18-Weekday-31,50076790-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757091
80-273,JAN18-JANDA18-Weekday-31,50076791-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756486
153-273,JAN18-JANDA18-Weekday-31,50076792-JAN18-JANDA18-Weekday-31,"Carlingwood",0,5756697
153-273,JAN18-JANDA18-Weekday-31,50076794-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5756697
82-273,JAN18-JANDA18-Weekday-31,50076795-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757089
80-273,JAN18-JANDA18-Weekday-31,50076796-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756856
82-273,JAN18-JANDA18-Weekday-31,50076797-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757069
264-273,JAN18-JANDA18-Weekday-31,50076798-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5757099
30-273,JAN18-JANDA18-Weekday-31,50076799-JAN18-JANDA18-Weekday-31,"Albert / Bay",0,5756294
277-273,JAN18-JANDA18-Weekday-31,50076800-JAN18-JANDA18-Weekday-31,"Nepean Woods",1,5756988
269-273,JAN18-JANDA18-Weekday-31,50076801-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756251
234-273,JAN18-JANDA18-Weekday-31,50076802-JAN18-JANDA18-Weekday-31,"Gatineau",0,5756297
66-273,JAN18-JANDA18-Weekday-31,50076803-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756985
98-273,JAN18-JANDA18-Weekday-31,50076804-JAN18-JANDA18-Weekday-31,"Hawthorne",0,5756861
85-273,JAN18-JANDA18-Weekday-31,50076805-JAN18-JANDA18-Weekday-31,"Lees",0,5757121
85-273,JAN18-JANDA18-Weekday-31,50076806-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756462
101-273,JAN18-JANDA18-Weekday-31,50076807-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756462
633-273,JAN18-JANDA18-Weekday-31,50076808-JAN18-JANDA18-Weekday-31,"L. B. Pearson",0,5756462
42-273,JAN18-JANDA18-Weekday-31,50076809-JAN18-JANDA18-Weekday-31,"Blair",0,5756245
42-273,JAN18-JANDA18-Weekday-31,50076810-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756245
290-273,JAN18-JANDA18-Weekday-31,50076811-JAN18-JANDA18-Weekday-31,"McCarthy",0,5756245
221-273,JAN18-JANDA18-Weekday-31,50076812-JAN18-JANDA18-Weekday-31,"Cumberland",1,5756815
40-273,JAN18-JANDA18-Weekday-31,50076813-JAN18-JANDA18-Weekday-31,"Greenboro",1,5756996
40-273,JAN18-JANDA18-Weekday-31,50076814-JAN18-JANDA18-Weekday-31,"Greenboro",1,5757211
48-273,JAN18-JANDA18-Weekday-31,50076815-JAN18-JANDA18-Weekday-31,"Hurdman",1,5757211
9-273,JAN18-JANDA18-Weekday-31,50076816-JAN18-JANDA18-Weekday-31,"Rideau",0,5757204
9-273,JAN18-JANDA18-Weekday-31,50076817-JAN18-JANDA18-Weekday-31,"Hurdman",1,5757204
7-273,JAN18-JANDA18-Weekday-31,50076818-JAN18-JANDA18-Weekday-31,"Carleton",0,5757102
9-273,JAN18-JANDA18-Weekday-31,50076819-JAN18-JANDA18-Weekday-31,"Hurdman",1,5757102
265-273,JAN18-JANDA18-Weekday-31,50076820-JAN18-JANDA18-Weekday-31,"Beaverbrook",1,5756500
103-273,JAN18-JANDA18-Weekday-31,50076821-JAN18-JANDA18-Weekday-31,"Place d'Orléans",0,5756975
26-273,JAN18-JANDA18-Weekday-31,50076822-JAN18-JANDA18-Weekday-31,"Pineview",0,5756466
26-273,JAN18-JANDA18-Weekday-31,50076823-JAN18-JANDA18-Weekday-31,"Blair",1,5756466
26-273,JAN18-JANDA18-Weekday-31,50076824-JAN18-JANDA18-Weekday-31,"Pineview",0,5757191
26-273,JAN18-JANDA18-Weekday-31,50076825-JAN18-JANDA18-Weekday-31,"Blair",1,5757191
28-273,JAN18-JANDA18-Weekday-31,50076826-JAN18-JANDA18-Weekday-31,"Blackburn Hamlet",0,5757191
28-273,JAN18-JANDA18-Weekday-31,50076827-JAN18-JANDA18-Weekday-31,"Blair",1,5757191
28-273,JAN18-JANDA18-Weekday-31,50076828-JAN18-JANDA18-Weekday-31,"Blackburn Hamlet",0,5756466
28-273,JAN18-JANDA18-Weekday-31,50076829-JAN18-JANDA18-Weekday-31,"Blair",1,5756466
24-273,JAN18-JANDA18-Weekday-31,50076830-JAN18-JANDA18-Weekday-31,"Beacon Hill",0,5756892
24-273,JAN18-JANDA18-Weekday-31,50076831-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756892
24-273,JAN18-JANDA18-Weekday-31,50076832-JAN18-JANDA18-Weekday-31,"Beacon Hill",0,5756892
24-273,JAN18-JANDA18-Weekday-31,50076833-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756892
24-273,JAN18-JANDA18-Weekday-31,50076834-JAN18-JANDA18-Weekday-31,"Beacon Hill",0,5756892
24-273,JAN18-JANDA18-Weekday-31,50076835-JAN18-JANDA18-Weekday-31,"St-Laurent",1,5756892
95-273,JAN18-JANDA18-Weekday-31,50076836-JAN18-JANDA18-Weekday-31,"Orléans",0,5756787
94-273,JAN18-JANDA18-Weekday-31,50076837-JAN18-JANDA18-Weekday-31,"Riverview",0,5756547
111-273,JAN18-JANDA18-Weekday-31,50076838-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756682
95-273,JAN18-JANDA18-Weekday-31,50076839-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5757034
94-273,JAN18-JANDA18-Weekday-31,50076840-JAN18-JANDA18-Weekday-31,"Millennium",1,5757064
95-273,JAN18-JANDA18-Weekday-31,50076841-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756981
95-273,JAN18-JANDA18-Weekday-31,50076842-JAN18-JANDA18-Weekday-31,"Orléans",0,5756684
95-273,JAN18-JANDA18-Weekday-31,50076843-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756916
95-273,JAN18-JANDA18-Weekday-31,50076844-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756706
95-273,JAN18-JANDA18-Weekday-31,50076845-JAN18-JANDA18-Weekday-31,"Orléans",0,5757066
95-273,JAN18-JANDA18-Weekday-31,50076846-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5757066
95-273,JAN18-JANDA18-Weekday-31,50076847-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756339
86-273,JAN18-JANDA18-Weekday-31,50076848-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756368
97-273,JAN18-JANDA18-Weekday-31,50076849-JAN18-JANDA18-Weekday-31,"Airport / Aéroport",0,5756474
97-273,JAN18-JANDA18-Weekday-31,50076850-JAN18-JANDA18-Weekday-31,"Bells Corners",1,5756474
66-273,JAN18-JANDA18-Weekday-31,50076851-JAN18-JANDA18-Weekday-31,"Kanata",0,5755981
269-273,JAN18-JANDA18-Weekday-31,50076852-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5755981
4-273,JAN18-JANDA18-Weekday-31,50076853-JAN18-JANDA18-Weekday-31,"Carleton",0,5756584
4-273,JAN18-JANDA18-Weekday-31,50076854-JAN18-JANDA18-Weekday-31,"Rideau",1,5756561
5-273,JAN18-JANDA18-Weekday-31,50076855-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756448
5-273,JAN18-JANDA18-Weekday-31,50076856-JAN18-JANDA18-Weekday-31,"Rideau",1,5756999
5-273,JAN18-JANDA18-Weekday-31,50076857-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756999
5-273,JAN18-JANDA18-Weekday-31,50076858-JAN18-JANDA18-Weekday-31,"Rideau",1,5756999
5-273,JAN18-JANDA18-Weekday-31,50076859-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756999
5-273,JAN18-JANDA18-Weekday-31,50076860-JAN18-JANDA18-Weekday-31,"Rideau",1,5756999
5-273,JAN18-JANDA18-Weekday-31,50076861-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756999
5-273,JAN18-JANDA18-Weekday-31,50076862-JAN18-JANDA18-Weekday-31,"Rideau",1,5756999
224-273,JAN18-JANDA18-Weekday-31,50076863-JAN18-JANDA18-Weekday-31,"Beacon Hill",1,5756005
235-273,JAN18-JANDA18-Weekday-31,50076864-JAN18-JANDA18-Weekday-31,"Albert / Bay",0,5756667
262-273,JAN18-JANDA18-Weekday-31,50076865-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756262
91-273,JAN18-JANDA18-Weekday-31,50076866-JAN18-JANDA18-Weekday-31,"Baseline",1,5756438
269-273,JAN18-JANDA18-Weekday-31,50076867-JAN18-JANDA18-Weekday-31,"Bridlewood",1,5756193
103-273,JAN18-JANDA18-Weekday-31,50076868-JAN18-JANDA18-Weekday-31,"Place d'Orléans",0,5756538
106-273,JAN18-JANDA18-Weekday-31,50076869-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756406
99-273,JAN18-JANDA18-Weekday-31,50076870-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756406
95-273,JAN18-JANDA18-Weekday-31,50076871-JAN18-JANDA18-Weekday-31,"Orléans",0,5756768
95-273,JAN18-JANDA18-Weekday-31,50076872-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756813
95-273,JAN18-JANDA18-Weekday-31,50076873-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5757047
94-273,JAN18-JANDA18-Weekday-31,50076874-JAN18-JANDA18-Weekday-31,"Millennium",1,5757047
30-273,JAN18-JANDA18-Weekday-31,50076875-JAN18-JANDA18-Weekday-31,"Albert / Bay",0,5757219
267-273,JAN18-JANDA18-Weekday-31,50076876-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756259
271-273,JAN18-JANDA18-Weekday-31,50076877-JAN18-JANDA18-Weekday-31,"Stoneway",1,5756327
235-273,JAN18-JANDA18-Weekday-31,50076878-JAN18-JANDA18-Weekday-31,"Gardenway",1,5756309
63-273,JAN18-JANDA18-Weekday-31,50076879-JAN18-JANDA18-Weekday-31,"Briarbrook via Innovation",0,5757073
63-273,JAN18-JANDA18-Weekday-31,50076880-JAN18-JANDA18-Weekday-31,"Mackenzie King via Briarbrook",1,5757073
95-273,JAN18-JANDA18-Weekday-31,50076881-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756703
80-273,JAN18-JANDA18-Weekday-31,50076882-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756895
91-273,JAN18-JANDA18-Weekday-31,50076883-JAN18-JANDA18-Weekday-31,"Orléans",0,5756895
80-273,JAN18-JANDA18-Weekday-31,50076884-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5755924
94-273,JAN18-JANDA18-Weekday-31,50076885-JAN18-JANDA18-Weekday-31,"Riverview",0,5755924
97-273,JAN18-JANDA18-Weekday-31,50076886-JAN18-JANDA18-Weekday-31,"Bells Corners",1,5756561
81-273,JAN18-JANDA18-Weekday-31,50076887-JAN18-JANDA18-Weekday-31,"Clyde",1,5756561
81-273,JAN18-JANDA18-Weekday-31,50076888-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",0,5756561
80-273,JAN18-JANDA18-Weekday-31,50076889-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756456
80-273,JAN18-JANDA18-Weekday-31,50076890-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756456
80-273,JAN18-JANDA18-Weekday-31,50076891-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756456
80-273,JAN18-JANDA18-Weekday-31,50076892-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756456
80-273,JAN18-JANDA18-Weekday-31,50076893-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756844
80-273,JAN18-JANDA18-Weekday-31,50076894-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756844
97-273,JAN18-JANDA18-Weekday-31,50076895-JAN18-JANDA18-Weekday-31,"Airport / Aéroport",0,5756492
97-273,JAN18-JANDA18-Weekday-31,50076896-JAN18-JANDA18-Weekday-31,"Bells Corners",1,5756492
98-273,JAN18-JANDA18-Weekday-31,50076897-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756785
98-273,JAN18-JANDA18-Weekday-31,50076898-JAN18-JANDA18-Weekday-31,"Hawthorne",0,5756785
98-273,JAN18-JANDA18-Weekday-31,50076899-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756785
95-273,JAN18-JANDA18-Weekday-31,50076900-JAN18-JANDA18-Weekday-31,"Orléans",0,5756544
95-273,JAN18-JANDA18-Weekday-31,50076901-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756954
80-273,JAN18-JANDA18-Weekday-31,50076902-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756100
105-273,JAN18-JANDA18-Weekday-31,50076903-JAN18-JANDA18-Weekday-31,"Gatineau",0,5756100
44-273,JAN18-JANDA18-Weekday-31,50076904-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756100
44-273,JAN18-JANDA18-Weekday-31,50076905-JAN18-JANDA18-Weekday-31,"Gatineau",1,5756163
44-273,JAN18-JANDA18-Weekday-31,50076906-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756163
44-273,JAN18-JANDA18-Weekday-31,50076907-JAN18-JANDA18-Weekday-31,"Gatineau",1,5756163
44-273,JAN18-JANDA18-Weekday-31,50076908-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756163
44-273,JAN18-JANDA18-Weekday-31,50076909-JAN18-JANDA18-Weekday-31,"Gatineau",1,5756163
6-273,JAN18-JANDA18-Weekday-31,50076910-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756417
6-273,JAN18-JANDA18-Weekday-31,50076911-JAN18-JANDA18-Weekday-31,"Rockcliffe",1,5756417
6-273,JAN18-JANDA18-Weekday-31,50076912-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756417
88-273,JAN18-JANDA18-Weekday-31,50076913-JAN18-JANDA18-Weekday-31,"Hurdman",0,5755942
94-273,JAN18-JANDA18-Weekday-31,50076914-JAN18-JANDA18-Weekday-31,"Riverview",0,5756891
158-273,JAN18-JANDA18-Weekday-31,50076915-JAN18-JANDA18-Weekday-31,"Haanel",1,5757284
152-273,JAN18-JANDA18-Weekday-31,50076916-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757094
152-273,JAN18-JANDA18-Weekday-31,50076917-JAN18-JANDA18-Weekday-31,"Moodie",0,5757094
152-273,JAN18-JANDA18-Weekday-31,50076918-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757094
152-273,JAN18-JANDA18-Weekday-31,50076919-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757096
82-273,JAN18-JANDA18-Weekday-31,50076920-JAN18-JANDA18-Weekday-31,"Bayshore",1,5757084
82-273,JAN18-JANDA18-Weekday-31,50076921-JAN18-JANDA18-Weekday-31,"Lincoln Fields",0,5756716
152-273,JAN18-JANDA18-Weekday-31,50076922-JAN18-JANDA18-Weekday-31,"Moodie",0,5757096
152-273,JAN18-JANDA18-Weekday-31,50076923-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757096
152-273,JAN18-JANDA18-Weekday-31,50076924-JAN18-JANDA18-Weekday-31,"Moodie",0,5757096
152-273,JAN18-JANDA18-Weekday-31,50076925-JAN18-JANDA18-Weekday-31,"Lincoln Fields",1,5757096
99-273,JAN18-JANDA18-Weekday-31,50076926-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756855
152-273,JAN18-JANDA18-Weekday-31,50076927-JAN18-JANDA18-Weekday-31,"Moodie",0,5757096
173-273,JAN18-JANDA18-Weekday-31,50076928-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",0,5756869
173-273,JAN18-JANDA18-Weekday-31,50076929-JAN18-JANDA18-Weekday-31,"Bayshore",1,5756436
111-273,JAN18-JANDA18-Weekday-31,50076930-JAN18-JANDA18-Weekday-31,"Billings Bridge",0,5756991
99-273,JAN18-JANDA18-Weekday-31,50076931-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756081
99-273,JAN18-JANDA18-Weekday-31,50076932-JAN18-JANDA18-Weekday-31,"Greenboro",0,5756081
98-273,JAN18-JANDA18-Weekday-31,50076933-JAN18-JANDA18-Weekday-31,"Hawthorne",0,5756757
106-273,JAN18-JANDA18-Weekday-31,50076934-JAN18-JANDA18-Weekday-31,"St-Laurent",0,5756930
88-273,JAN18-JANDA18-Weekday-31,50076935-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5756187
94-273,JAN18-JANDA18-Weekday-31,50076936-JAN18-JANDA18-Weekday-31,"Riverview",0,5756868
94-273,JAN18-JANDA18-Weekday-31,50076937-JAN18-JANDA18-Weekday-31,"Millennium",1,5756868
12-273,JAN18-JANDA18-Weekday-31,50076938-JAN18-JANDA18-Weekday-31,"Rideau",1,5757145
12-273,JAN18-JANDA18-Weekday-31,50076939-JAN18-JANDA18-Weekday-31,"Blair",0,5757133
12-273,JAN18-JANDA18-Weekday-31,50076940-JAN18-JANDA18-Weekday-31,"Rideau",1,5757141
12-273,JAN18-JANDA18-Weekday-31,50076941-JAN18-JANDA18-Weekday-31,"Blair",0,5757141
12-273,JAN18-JANDA18-Weekday-31,50076942-JAN18-JANDA18-Weekday-31,"Rideau",1,5757141
12-273,JAN18-JANDA18-Weekday-31,50076943-JAN18-JANDA18-Weekday-31,"Blair",0,5757141
95-273,JAN18-JANDA18-Weekday-31,50076944-JAN18-JANDA18-Weekday-31,"Barrhaven Centre",1,5756768
95-273,JAN18-JANDA18-Weekday-31,50076945-JAN18-JANDA18-Weekday-31,"Orléans",0,5756768
256-273,JAN18-JANDA18-Weekday-31,50076946-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5756254
233-273,JAN18-JANDA18-Weekday-31,50076947-JAN18-JANDA18-Weekday-31,"Albert / Bay",0,5756906
235-273,JAN18-JANDA18-Weekday-31,50076948-JAN18-JANDA18-Weekday-31,"Gardenway",1,5756359
264-273,JAN18-JANDA18-Weekday-31,50076949-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5756508
261-273,JAN18-JANDA18-Weekday-31,50076950-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5755985
12-273,JAN18-JANDA18-Weekday-31,50076951-JAN18-JANDA18-Weekday-31,"Blair",0,5756568
33-273,JAN18-JANDA18-Weekday-31,50076952-JAN18-JANDA18-Weekday-31,"Orléans",1,5756623
33-273,JAN18-JANDA18-Weekday-31,50076953-JAN18-JANDA18-Weekday-31,"Place D'Orléans",0,5757022
283-273,JAN18-JANDA18-Weekday-31,50076954-JAN18-JANDA18-Weekday-31,"Richmond / Munster",1,5756987
96-273,JAN18-JANDA18-Weekday-31,50076955-JAN18-JANDA18-Weekday-31,"Merivale",1,5756181
86-273,JAN18-JANDA18-Weekday-31,50076956-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756196
86-273,JAN18-JANDA18-Weekday-31,50076957-JAN18-JANDA18-Weekday-31,"Baseline  Colonnade",1,5756196
86-273,JAN18-JANDA18-Weekday-31,50076958-JAN18-JANDA18-Weekday-31,"Elmvale",0,5756196
42-273,JAN18-JANDA18-Weekday-31,50076959-JAN18-JANDA18-Weekday-31,"Blair",0,5756245
42-273,JAN18-JANDA18-Weekday-31,50076960-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756245
42-273,JAN18-JANDA18-Weekday-31,50076961-JAN18-JANDA18-Weekday-31,"Blair",0,5756245
42-273,JAN18-JANDA18-Weekday-31,50076962-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756245
42-273,JAN18-JANDA18-Weekday-31,50076963-JAN18-JANDA18-Weekday-31,"Blair",0,5756245
42-273,JAN18-JANDA18-Weekday-31,50076964-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756245
42-273,JAN18-JANDA18-Weekday-31,50076965-JAN18-JANDA18-Weekday-31,"Blair",0,5756245
42-273,JAN18-JANDA18-Weekday-31,50076966-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756245
56-273,JAN18-JANDA18-Weekday-31,50076967-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756883
56-273,JAN18-JANDA18-Weekday-31,50076968-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756883
56-273,JAN18-JANDA18-Weekday-31,50076969-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756883
56-273,JAN18-JANDA18-Weekday-31,50076970-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756883
56-273,JAN18-JANDA18-Weekday-31,50076971-JAN18-JANDA18-Weekday-31,"Tunney's Pasture",1,5756883
56-273,JAN18-JANDA18-Weekday-31,50076972-JAN18-JANDA18-Weekday-31,"Hurdman",0,5756883
262-273,JAN18-JANDA18-Weekday-31,50076973-JAN18-JANDA18-Weekday-31,"Mackenzie King",0,5755915
94-273,JAN18-JANDA18-Weekday-31,50076974-JAN18-JANDA18-Weekday-31,"Riverview",0,5755976
94-273,JAN18-JANDA18-Weekday-31,50076975-JAN18-JANDA18-Weekday-31,"Millennium",1,5755976
94-273,JAN18-JANDA18-Weekday-31,50076976-JAN18-JANDA18-Weekday-31,"Riverview",0,5755976
94-273,JAN18-JANDA18-Weekday-31,50076977-JAN18-JANDA18-Weekday-31,"Millennium",1,5755957
94-273,JAN18-JANDA18-Weekday-31,50076978-JAN18-JANDA18-Weekday-31,"Riverview",0,5755957
97-273,JAN18-JANDA18-Weekday-31,50076979-JAN18-JANDA18-Weekday-31,"Airport / Aéroport",0,5756407
111-273,JAN18-JANDA18-Weekday-31,50076980-JAN18-JANDA18-Weekday-31,"Baseline",1,5756185
111-273,JAN18-JANDA18-Weekday-31,50076981-JAN18-JANDA18-Weekday-31,"Baseline",1,5757215
87-273,JAN18-JANDA18-Weekday-31,50076982-JAN18-JANDA18-Weekday-31,"Greenboro",0,5757215
104-273,JAN18-JANDA18-Weekday-31,50076983-JAN18-JANDA18-Weekday-31,"Carleton",1,5756829
63-273,JAN18-JANDA18-Weekday-31,50076984-JAN18-JANDA18-Weekday-31,"Briarbrook via Innovation",0,5757217
63-273,JAN18-JANDA18-Weekday-31,50076985-JAN18-JANDA18-Weekday-31,"Mackenzie King via Briarbrook",1,5757217
61-273,JAN18-JANDA18-Weekday-31,50076986-JAN18-JANDA18-Weekday-31,"Terry Fox",1,5756879
167-273,JAN18-JANDA18-Weekday-31,50076987-JAN18-JANDA18-Weekday-31,"Blackstone",1,5756578
22-273,JAN18-JANDA18-Weekday-31,50076988-JAN18-JANDA18-Weekday-31,"Millennium",1,5755964
42-273,JAN18-JANDA18-Weekday-31,50076989-JAN18-JANDA18-Weekday-31,"Blair",0,5756413
42-273,JAN18-JANDA18-Weekday-31,50076990-JAN18-JANDA18-Weekday-31,"Hurdman",1,5756139
42-273,JAN18-JANDA18-Weekday-31,50076991-JAN18-JANDA18-Weekday-31,"Blair",0,5756139
